OBJECTID,Incident Name,Incident Type Category,Unique Fire Identifier,Daily Acres,Calculated Acres,Percent Contained,ICS209 Report Date Time,Fire Discovery Date Time,Discovery Acres,Point of Orgin County,Point of Orgin State,Cause,Cause General,Geographic Area Coordination Center,Total Incident Personnel,Incident Mgmt Organization,Mgmt Complexity,Residences Destroyed,Other Structures Destroyed,Injuries,Fatalities,Predominant Fuel Group,Predominant Fuel Model,Primary Fuel Model,Containment Date Time,Control Date Time,Final Acres,Is Valid,Fire Out Date Time,Modified On Date Time,Incident Type Kind,IRWIN ID,Global ID,Days Since Modified On Date,Days Since Fire Discovery Date,x,y
509,Deer Creek,WF,2024-IASFA-F5124002,0.1,,,,2/28/2024 9:18:51 PM,0.1,Tama,US-IA,,,EACC,,,,,,,,,,,,,,1,,3/1/2024 3:28:01 PM,FI,200038a4-3c50-46f8-b27c-0ab164095725,7c8e3ee8-337c-45f7-87a6-1401138c8c24,1,3,-92.59558333,41.96563889
510,Sanders Road,WF,2024-ARBUP-000572,1100,,100,3/3/2024 12:37:30 AM,3/1/2024 3:25:30 PM,0.1,Searcy,US-AR,Undetermined,,SACC,16,Type 4 IC,Type 4 Incident,,,,,,,Timber (Litter and Understory),,,,1,,3/3/2024 12:37:30 AM,FI,b7adb659-f907-4dde-b8bf-e13efb7dce35,e801ef63-8629-4034-b3ad-39d1fa36ff05,0,1,-92.6336110999999,36.0222222
511,2024 SAN FRANCQUITO WCSL RX,RX,2024-CAANF-240565,,,,,2/28/2024 7:17:00 PM,,Los Angeles,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/1/2024 7:44:19 PM,FI,03b92d4b-e208-4a7d-a28e-cc29f4901b2d,99f260c3-5e1b-4213-a69a-f438bb21f727,1,3,-118.525443,34.53362
512,LAC-074667,WF,2024-CALAC-074667,,,,,3/1/2024 5:24:42 PM,0.01,Los Angeles,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/1/2024 5:28:58 PM,FI,3383d622-985a-4a73-9604-a7c78969bf61,54680b07-b7f6-4ab2-b06f-89710a7fd645,1,1,-117.85132,34.57993
513,McNally Corner Fire,WF,2024-OKOKS-240173,158,,100,3/1/2024 5:37:26 PM,2/25/2024 9:15:00 AM,,Pittsburg,US-OK,Human,,SACC,4,Type 4 IC,Type 4 Incident,,,,,,,Timber (Litter and Understory),,,,1,,3/1/2024 5:37:27 PM,FI,935e3b2b-0e32-42f7-91ea-fb8465bb1f48,a81799c6-2dd5-4de6-b395-fedb7a0d4512,1,7,-95.5238889,35.1363889
514,142 IA Red Poll,WF,2024-MN1FS-000330,5,,,,2/22/2024 3:31:00 AM,5,Cass,US-MN,Undetermined,,EACC,,,,,,,,,,,,,,1,,3/1/2024 5:45:52 PM,FI,b6fcb865-3207-4e9a-b568-c496d8f3d534,f6bab2da-9379-4472-9448-0ca7836e6bb3,1,10,-94.641331,47.1438680000001
515,RX TTT Fields 14-15,RX,2024-OKOMA-000575,,,,,3/1/2024 5:38:02 PM,,Okfuskee,US-OK,Undetermined,,SACC,,,,,,,,,,,,,,1,,3/1/2024 5:42:00 PM,FI,ec5e29d2-7c50-4ded-8027-69bca464fc95,592ed863-6046-49fa-abf8-9a9d2e0a2fd5,1,1,-96.2311109999999,35.3297220000001
516,Upper Klamath Basin RX,RX,2024-ORFWF-240015,,,,,2/29/2024 3:00:00 PM,,Klamath,US-OR,,,NWCC,,,,,,,,,,,,,,1,,3/1/2024 8:45:14 PM,FI,50cc0240-99e3-49ba-abe7-cc4df89d76c8,6066a496-e8e9-4786-8124-d073e19e75da,1,2,-121.8777778,42.5758333000001
517,FREDERICK ST / AVE 50,WF,2024-CARRU-032168,,,,,3/1/2024 7:09:36 PM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/1/2024 7:26:47 PM,FI,260155d2-dbf2-4b8e-8b94-e2989708b6d5,3a0b9b2d-9025-4fa4-90c8-668c4c52222b,1,1,-116.191005,33.682083
518,Happy Jack,WF,2024-WYLAX-240020,6618,,90,3/2/2024 1:48:44 AM,3/1/2024 7:18:41 PM,0.1,Laramie,US-WY,Undetermined,,RMCC,61,Type 3 IC,Type 3 Incident,,,,,,,Short Grass (1 foot),,,,1,,3/2/2024 1:48:45 AM,FI,27ed99c8-6074-491a-b04c-2406bfcc8f99,efe5623d-04f9-44a3-bd19-c96b06b53573,1,1,-104.9197222,41.2166667000001
519,DIXIE RD FIRE,WF,2024-ALALS-20240226-9,250,,100,3/1/2024 8:21:05 PM,2/26/2024 5:54:00 PM,,Mobile,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/1/2024 8:21:05 PM,FI,7fcbc657-4908-46ee-9b90-9069e5ac5732,fb293bc2-7c5e-4c6d-8986-c1334a4de6fb,1,5,-88.1141666999999,30.9472222000001
520,Frank Odom Dr FIRE,WF,2024-ALALS-240226-57,150,,100,3/1/2024 8:36:35 PM,2/26/2024 10:12:00 PM,,Washington,US-AL,Undetermined,,SACC,,Type 3 IC,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/1/2024 8:36:35 PM,FI,0b040191-d6b2-454d-8cfb-e58c087787c0,e606cb86-8403-49b5-8d6a-5bcfed55e7ef,1,5,-88.2241667,31.2372222000001
521,RUHS MOVA,WF,2024-CARRU-032218,,,,,3/1/2024 8:37:26 PM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/1/2024 8:54:14 PM,FI,1c0f7bd8-2d9d-4a65-9240-0679228d9f8f,e5371707-ea4b-4037-8f17-10c4a95a443b,1,1,-117.193228,33.9100790000001
522,River Side,WF,2024-SDRBA-000005,0.1,,,,3/1/2024 7:50:44 PM,0.1,Todd,US-SD,,,RMCC,,,,,,,,,,,,,,1,,3/1/2024 8:59:21 PM,FI,2f01e48b-2dd3-4de1-9ad2-aee949d25f64,70da7852-1958-42fe-be8b-0b4ec8c4360a,1,1,-100.99444444,43.17777778
523,FD060001,WF,2024-MAMAS-MAMASFD06,0.5,,,,2/25/2024 8:00:49 PM,0.5,Middlesex,US-MA,,,EACC,,,,,,,,,,,,,,1,,3/1/2024 9:03:45 PM,FI,3bdff5c4-d1a5-465d-be19-a06ea8aad893,74e5d2de-ff9d-4fce-8f4f-7b9d43e44148,1,6,-71.5724813799999,42.6913426200001
524,216 Kash,WF,2024-ORUMA-000024,0.1,,,,2/29/2024 5:54:11 PM,0.1,Umatilla,US-OR,Human,,NWCC,,,,,,,,,,,,,,1,,3/1/2024 10:17:19 PM,FI,78970686-cb7c-41f0-8e3f-7900fdf35a4f,b7eeb13b-a571-4343-9fae-388f47296a2b,1,2,-118.673716,45.638386
525,Green Fire,WF,2024-ALALS-240226-64,155,,75,3/1/2024 10:15:36 PM,2/26/2024 10:57:00 PM,,Greene,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/1/2024 10:15:37 PM,FI,9f24b379-843c-4c32-81f4-52da31bf76ae,fcff033b-b339-4836-bce2-40b139695823,1,5,-87.9488889,32.9958333000001
526,MYSTIC CANYON DR / VIA LA CRESTA,WF,2024-CABDU-003184,,,,,3/1/2024 10:24:20 PM,0.01,San Bernardino,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/1/2024 10:27:07 PM,FI,1ee7b473-8b08-4c00-90a6-b49f6908b88e,d00004a5-389f-4aff-9b12-a912065d0d2b,1,1,-117.663947,33.925644
527,LAC-074995,WF,2024-CALAC-074995,,,,,3/1/2024 10:23:31 PM,0.01,Los Angeles,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/1/2024 10:28:58 PM,FI,86ff40d1-46d6-4aa9-bd6a-52696c440c24,998c546b-f8b0-4044-8a03-e0adb6f6ed5e,1,1,-118.03423,34.5412000000001
528,LAC-075018,WF,2024-CALAC-075018,,,,,3/1/2024 10:41:51 PM,0.01,Los Angeles,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/1/2024 10:44:58 PM,FI,648749f1-c5be-486f-a1b3-2d8648e06683,0370c4e6-4c07-4346-801b-57d0e6bfc573,1,1,-117.77353,34.57984
529,Washington Fire,WF,2024-ALALS-240225-34,127,,50,3/1/2024 11:22:22 PM,2/25/2024 8:27:00 PM,,Washington,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/1/2024 11:22:22 PM,FI,833ced5f-53db-4cb4-bf5a-641f1619e878,de317158-8286-4522-9d84-752b13959834,1,6,-88.2819444,31.5327778000001
530,Baldwin Fire,WF,2024-ALALS-240224-86,450,,50,3/1/2024 11:46:30 PM,2/25/2024 1:41:00 AM,,Baldwin,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/1/2024 11:46:30 PM,FI,022fe071-2729-478a-8281-aa37d1513589,51f4d45b-5b37-4b86-a679-ab14f52590d6,1,7,-87.7,30.9750000000001
531,Washington Fire,WF,2024-ALALS-240227-39,100,,100,3/1/2024 11:59:46 PM,2/27/2024 11:21:00 PM,,Washington,US-AL,Undetermined,,SACC,,Type 3 Team,Type 3 Incident,,,,,,,Brush (2 feet),,,,1,,3/1/2024 11:59:46 PM,FI,6a2b6ed4-ec36-4167-ba06-7e2e4c7e3a66,6bfba0a6-c3aa-4dd7-b04b-2da32386150a,1,4,-88.035,31.2469444000001
532,Cul-de-sac,WF,2024-MN3SS-000341,1,,,,3/1/2024 9:10:41 PM,1,Anoka,US-MN,Undetermined,,EACC,,,,,,,,,,,,,,1,,3/2/2024 12:14:41 AM,FI,4aecd10d-44c7-4913-a35b-c5c878fa9948,3b00c851-be76-4eaa-a562-8f231b4130d3,1,1,-93.229409,45.2707970000001
533,Jeffery,WF,2024-MN3SS-000334,7,,,,3/1/2024 6:51:50 PM,7,Chisago,US-MN,Undetermined,,EACC,,,,,,,,,,,,,,1,,3/2/2024 12:16:14 AM,FI,d159142f-d6d6-4adf-8995-4b646dbf1dfb,02707595-1c81-4cf3-9d99-9464df9c2b2f,1,1,-92.922907,45.3874480000001
534,Sprout,WF,2024-MN3SS-000288,1,,,,2/26/2024 11:02:45 PM,1,Isanti,US-MN,Undetermined,,EACC,,,,,,,,,,,,,,1,,3/2/2024 12:18:30 AM,FI,d3cab642-55d2-4203-bfde-bd0dbc178104,93f8a378-f50c-4dd2-a30a-f04de8642c35,1,5,-93.4576309999999,45.6323590000001
535,LAC-075258,WF,2024-CALAC-075258,,,,,3/2/2024 2:29:04 AM,0.01,Los Angeles,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/2/2024 2:32:59 AM,FI,f487e55f-4070-4325-b2c5-1fbb180cb1af,e8ae9f1a-bc7e-4626-8aaf-944e05257030,1,1,-118.09727,34.5596400000001
536,SEA BREEZE DR  MECC,WF,2024-CARRU-032425,,,,,3/2/2024 3:19:29 AM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/2/2024 3:35:01 AM,FI,a71c313d-db3e-495c-98ae-195371a935fd,f50fa8d4-062f-4230-a5df-eedb3a7fbd6b,1,1,-115.889972,33.507216
537,MAIN ST / MARIPOSA RD,WF,2024-CABDU-003200,,,,,3/2/2024 4:12:53 AM,0.01,San Bernardino,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/2/2024 4:21:15 AM,FI,857a066c-6349-4a1f-84d1-365512f50925,b48d4259-4005-4db6-aa93-34a4db6417d1,1,1,-117.377561,34.426682
538,PITMAN,WF,2024-CARRU-032452,,,,,3/2/2024 4:38:47 AM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/2/2024 5:43:21 AM,FI,9f45e4fb-01ab-4107-bda6-e90daa32e5f3,457b6118-c907-4dec-a6dc-01c761c37574,1,1,-117.149175,33.6573910000001
539,LAC-075431,WF,2024-CALAC-075431,,,,,3/2/2024 5:42:59 AM,0.01,Los Angeles,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/2/2024 5:46:50 AM,FI,ff2165c8-159c-4e9f-bb85-6cc6c402e47a,5bf42571-63f1-4e0d-b56a-34a0efc078c4,1,1,-118.13634,33.8784200000001
540,Smith Rood Woodville,WF,2024-MSMSS-012338,115,,100,3/2/2024 5:55:27 AM,2/27/2024 11:30:00 PM,,Wilkinson,US-MS,Human,,SACC,2,Type 5 IC,Type 5 Incident,,,,,,,Closed Timber Litter,,,,1,,3/2/2024 5:55:27 AM,FI,c97c326b-17fb-4044-818c-22792bdc45e7,b527054f-08a4-4fec-ad59-fc139d0aaee5,1,4,-91.2780556,31.3158333000001
541,Water Tank Rd,WF,2024-MSMSS-012334,628,,100,3/2/2024 6:35:08 AM,2/24/2024 8:15:00 PM,,Webster,US-MS,Undetermined,,SACC,11,Type 4 IC,Type 4 Incident,,,,,,,Closed Timber Litter,,,,1,,3/2/2024 6:35:08 AM,FI,f5a073cd-ece3-40a2-a270-65399bd20bed,d6e97002-1d3c-4770-9fc7-21041f0020fb,1,7,-89.2913889,33.71
542,74 Let Jesus Drive,WF,2024-MSMSS-012320,148,,100,3/2/2024 6:56:29 AM,2/27/2024 10:00:00 PM,,Pearl River,US-MS,Human,,SACC,2,Type 5 IC,Type 5 Incident,,,,,,,Closed Timber Litter,,,,1,,3/2/2024 6:56:29 AM,FI,dbe5523f-3467-47df-8dfe-3a70c1bd3923,c9377686-fed0-4c1b-bee5-584957c0d20a,1,4,-89.7166667,30.8822222000001
543,DEXTER AV / 3RD ST,WF,2024-CARRU-032502,,,,,3/2/2024 7:03:34 AM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/2/2024 7:13:22 AM,FI,f5cbfc27-a563-4860-aeb3-c8969affb4d2,121ef1b0-8575-4693-bcbe-70f58f631bc1,1,1,-117.333632,33.6902700000001
544,389 Co Rd 1467,WF,2024-MSMSS-012312,30,,100,3/2/2024 7:50:12 AM,2/27/2024 5:45:00 PM,,Lee,US-MS,Undetermined,,SACC,8,Type 4 IC,Type 4 Incident,2,,,,,,Closed Timber Litter,,,,1,,3/2/2024 7:50:12 AM,FI,26648893-2b14-49ba-9240-7d344bafbee1,9e13e68a-3b74-4124-80fd-c08c8e4139eb,1,4,-88.5602777999999,34.1713889000001
545,County Farm Road,WF,2024-MSMSS-012296,201,,100,3/2/2024 8:06:47 AM,2/26/2024 2:45:00 AM,,Amite,US-MS,Undetermined,,SACC,2,Type 5 IC,Type 5 Incident,,,,,,,Closed Timber Litter,,,,1,,3/2/2024 8:06:47 AM,FI,b98e31aa-3f6f-48a4-81d3-71bc6d252df8,f01ac7ea-784f-49a1-87c6-05099f1a6212,1,6,-90.8327778,31.0811111
546,Hwy 604 and Whipple Rd,WF,2024-MSMSS-012294,200,,100,3/2/2024 9:46:09 AM,2/23/2024 9:45:00 PM,,Hancock,US-MS,Human,,SACC,2,Type 5 IC,Type 5 Incident,,,,,,,Southern Rough,,,,1,,3/2/2024 9:46:09 AM,FI,3d3ece40-aedb-4e1b-8be1-51cfb2013452,116ce3e0-f68a-4635-9c49-9158fecf1fa8,1,8,-89.5905556,30.2883333
547,County Line Road South,WF,2024-MSMSS-012293,400,,100,3/2/2024 10:11:32 AM,2/26/2024 2:15:00 AM,,Marion,US-MS,Undetermined,,SACC,8,Type 4 IC,Type 4 Incident,,,,,,,Closed Timber Litter,,,,1,,3/2/2024 10:11:32 AM,FI,1d5780c9-8758-4ca5-8747-bb80ac78c901,151cb01e-a222-4f78-a423-4d8e9f314a0f,1,6,-89.6594444,31.1388889
548,RUBIDOUX ST / HY 111,WF,2024-CARRU-032582,,,,,3/2/2024 11:33:29 AM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/2/2024 11:44:32 AM,FI,6637899b-edb4-42d5-8a81-ebb48cf1e91c,e349c273-0f12-41c6-a9b6-ce699ea9cebb,1,1,-116.228673,33.7148730000001
549,EL CENTRO AV  GREE,WF,2024-CARRU-032449,,,,,3/2/2024 4:29:53 AM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/2/2024 1:11:03 PM,FI,c3b5ce99-fa18-40d0-9bad-2c560c2d723a,91bb97ac-81af-49a5-8c81-a123e0fdfb78,1,1,-117.075246,33.7372760000001
550,W RAMSEY ST /N 4TH ST,WF,2024-CARRU-032613,,,,,3/2/2024 1:43:37 PM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/2/2024 1:51:57 PM,FI,cc77c040-b4b0-47ab-8af5-06e30186119a,2e216765-7995-4508-86e0-9225055eb160,0,0,-116.881114,33.9254110000001
551,RX Holmes land exchange/Foster,RX,2024-AROUF-000579,235,,,,3/2/2024 2:08:30 PM,,Scott,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,3/3/2024 12:34:42 AM,FI,40518500-fec7-49e4-b13d-48cbb18a9d76,74f613d6-a8fc-4acc-8ae9-274bd127d219,0,0,-94.00042,34.9992300000001
552,Brushy Crossing,WF,2024-FLFNF-000769,350,,80,3/2/2024 10:07:03 PM,3/2/2024 3:03:39 PM,500,Liberty,US-FL,Human,,SACC,12,Type 4 IC,Type 4 Incident,,,,,,,Southern Rough,,,,1,,3/2/2024 10:07:03 PM,FI,57362611-d594-4e28-b418-8d9305a6a73a,985452b8-6d87-4542-a109-95b0bb54433b,0,0,-84.9905555999999,30.2097222
553,Granite,WF,2024-AZPNF-000101,0.1,,,,3/2/2024 2:13:43 PM,0.1,Yavapai,US-AZ,Undetermined,,SWCC,,,,,,,,,,,,,,1,,3/2/2024 4:14:44 PM,FI,e08af7c5-ea40-4e79-9c93-891aab496e30,8c30cadf-1a30-4990-bb0d-10929d0c490f,0,0,-112.53505,34.5925
554,23 Fire,WF,2024-MN1GS-000347,0.1,,,,3/2/2024 4:01:00 PM,0.1,Wadena,US-MN,Undetermined,,EACC,,,,,,,,,,,,,,1,,3/2/2024 6:41:43 PM,FI,aa4fa868-71a5-490c-87f1-0f0c71380f90,b2eb2634-45c4-4134-90f2-48a41efa963d,0,0,-95.005273,46.5804140000001
555,Middle Well,WF,2024-AZNAA-000007,30,,,,2/28/2024 11:42:07 PM,30,Apache,US-AZ,,,SWCC,,,,,,,,,,,,,,1,,3/2/2024 6:11:05 PM,FI,bcdbfdb1-0fa6-497f-ac0f-d50310b085ca,50919968-97e7-434e-8cba-4f405a53000c,0,3,-109.27638889,35.1113888900001
556,Mission Park Fire,WF,2024-MNMVR-900001,0.5,,,,3/1/2024 11:25:05 AM,0.5,Hennepin,US-MN,,,EACC,,,,,,,,,,,,,,1,,3/2/2024 6:17:53 PM,FI,cd82b14f-4877-432d-a05a-3c7c444d952f,431f1ae9-763b-4a8b-964f-46eeef749535,0,2,-93.27430063,44.80812732
557,LWR Lake Woodruff RX 0229,RX,2024-FLLWR-000735,250,,,,2/29/2024 12:33:16 PM,,Volusia,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,3/2/2024 6:47:02 PM,FI,6e222934-3485-48ce-ae8f-bf44bfcec6da,03da07a8-2ba6-4307-933a-7ce0b7bfcb16,0,3,-81.366483,29.0482470000001
558,Boggsvillle,WF,2024-COBNX-000183,830,,,,3/2/2024 5:28:53 PM,10,Bent,US-CO,Human,,RMCC,,,,,,,,,,,,,,1,,3/2/2024 10:18:45 PM,FI,3bed2c1b-a44f-41d5-8608-b838abe8ae7c,1cd51e1b-805a-472a-b21b-18eb48e52701,0,0,-103.201479,38.0343800000001
559,LWR Kissimmee Bend South Rx 0302,RX,2024-FLLWR-000766,1400,,,,3/2/2024 12:22:47 PM,,Okeechobee,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,3/2/2024 8:00:46 PM,FI,a3f39425-84b0-4dd2-a745-26943550594c,626f6c57-5e40-40c0-a119-44e2328f4082,0,1,-81.0647999999999,27.4923670000001
560,WINDMILL,WF,2024-CARRU-032705,,,,,3/2/2024 6:13:47 PM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/2/2024 8:01:10 PM,FI,7c5b8c5e-6805-4559-bd60-d5c955349646,b5f16314-98f6-466b-a810-18777f947ad4,0,0,-116.615253,33.932865
561,BMA,WF,2024-NENES-240145,2,,,,3/2/2024 7:41:06 PM,2,Dawes,US-NE,Undetermined,,RMCC,,,,,,,,,,,,,,1,,3/2/2024 10:13:09 PM,FI,5652e16d-2da1-412e-a602-4d7af465f14c,45bdee42-033a-4d11-9462-663fca1fb281,0,0,-103.170636,42.7915410000001
562,209,WF,2024-FLEVP-000772,0.25,,,,3/2/2024 8:06:22 PM,0.25,Miami-Dade,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,3/2/2024 8:32:48 PM,FI,818cd0d3-2358-4230-9987-89b41d1a1716,1d02d9ac-e030-4105-8100-fc945b723d86,0,0,-80.5323,25.6084700000001
563,Mnoke Prairie RX,RX,2024-INIDP-240020,60,,,,2/29/2024 8:20:00 PM,60,Porter,US-IN,Undetermined,,EACC,,,,,,,,,,,,,,1,,3/2/2024 8:43:07 PM,FI,243103f0-7a3b-4eda-90fa-6872eb3309c4,51148eb0-1190-4ac7-bc7b-6b58ebaaeead,0,2,-87.094444,41.6180560000001
564,CONCHARTY CHURCH,WF,2024-OKOMA-000586,0.1,,,,3/2/2024 9:20:21 PM,0.1,Okmulgee,US-OK,Undetermined,,SACC,,,,,,,,,,,,,,1,,3/2/2024 9:21:17 PM,FI,0f5a698e-ab01-4182-b254-66c0420ce848,f800e603-24bf-4c4e-8ca2-c0aa337b3eae,0,0,-95.8502779999999,35.807222
565,WHITE WATER,WF,2024-CACDD-003660,0.01,,,,3/2/2024 9:26:50 PM,0.01,Riverside,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/2/2024 11:51:51 PM,FI,6788ee00-f54b-47d9-b84b-b4a977cd0a9a,487a750e-6839-4b8a-ba42-8bb6e377180a,0,0,-116.626,33.92411
566,LA CHUPA,WF,2024-NMN6S-000046,6.75,,,,3/2/2024 8:53:16 PM,3,Valencia,US-NM,Undetermined,,SWCC,,,,,,,,,,,,,,1,,3/2/2024 11:08:59 PM,FI,9ea00513-191e-49fc-94e8-b44b977f7405,54795803-fd1d-4fec-91f2-d6d797ae9a19,0,0,-106.760966,34.647976
567,DCNF Comp 15 RX,RX,2024-TXTXF-000134,1776,,,,3/2/2024 2:15:11 PM,1776,Houston,US-TX,Undetermined,,SACC,,,,,,,,,,,,,,1,,3/2/2024 11:00:26 PM,FI,0165c7ec-eb09-4f46-8f3c-dc7454a517ee,833d11ed-ae31-4c85-9d7d-89d618c2f70a,0,0,-95.165967,31.4828000000001
568,North Poncha Springs,WF,2024-COCFX-000185,20,,,,3/2/2024 11:10:39 PM,0.1,Chaffee,US-CO,Human,,RMCC,,,,,,,,,,,,,,1,,3/2/2024 11:46:56 PM,FI,0b9c824c-5d90-4a27-81d5-c022962a47b0,31e2d473-b44b-46b2-aa37-9dbb677ebd1f,0,0,-106.071886,38.521212
569,NEAR VISTA VERDE DR,WF,2024-NMN6S-000048,0.1,,,,3/2/2024 9:21:55 PM,0.1,Valencia,US-NM,Undetermined,,SWCC,,,,,,,,,,,,,,1,,3/3/2024 12:12:20 AM,FI,d8f86c41-d6ff-441b-9cf1-7583d04869b9,aab9bf10-9752-4ec8-8e72-ce9ae75142a1,0,0,-106.707086,34.786688
570,DELUCA,WF,2024-OKANA-000589,7,,,,3/2/2024 8:30:00 PM,7,Comanche,US-OK,Undetermined,,SACC,,,,,,,,,,,,,,1,,3/3/2024 12:26:17 AM,FI,529c514c-2ca3-4723-80c5-03a44c38d363,df39bd8d-1b2c-4946-9e50-ce6932ed2462,0,0,-98.391667,34.759444
571,FROZEN,WF,2024-NVSND-500197,0.1,,,,3/2/2024 9:50:00 PM,0.1,Clark,US-NV,Human,,GBCC,,,,,,,,,,,,,,1,,3/3/2024 1:27:37 AM,FI,53697594-85c8-4556-94ca-4f50bf294ecc,dcb18070-26d9-4499-b180-9ecf6010d03e,0,0,-114.960133,36.463583
572,Cabin Fire,WF,2024-OKOKS-240279,109,,50,3/3/2024 4:33:14 AM,3/2/2024 12:45:00 PM,,Adair,US-OK,Human,,SACC,6,Type 5 IC,Type 5 Incident,,,,,,,Hardwood Litter,,,,1,,3/3/2024 4:33:15 AM,FI,a069c0c8-4e7b-4862-ad7b-2fa8079b08ed,7c18fb52-7c4c-4581-adcb-90562e4b27dd,0,1,-94.6405556,35.6444444000001
573,701 West Smithberry Rd,WF,2024-MSMSS-012176,235,,100,3/3/2024 5:26:44 AM,2/24/2024 7:00:00 PM,,Lawrence,US-MS,Human,,SACC,3,Type 5 IC,Type 5 Incident,,,,,,,Closed Timber Litter,,,,1,,3/3/2024 5:26:44 AM,FI,51a5ca26-ab6f-4d6c-88d3-4698feb3356c,2cfc7b9a-ee06-4e92-a05f-7e0864bae838,0,7,-90.2361111,31.6786111000001
574,123 Verna Rd,WF,2024-MSMSS-012108,3,,100,3/3/2024 5:59:57 AM,2/24/2024 6:00:00 PM,,Lawrence,US-MS,Human,,SACC,2,Type 5 IC,Type 5 Incident,1,,,,,,Closed Timber Litter,,,,1,,3/3/2024 5:59:57 AM,FI,31bf3101-83d7-4d09-8b19-05110b977bb8,e77c9092-7f4c-467e-b39c-b2bd957844f2,0,7,-90.2244444,31.3722222000001
575,455 Progress Rd,WF,2024-MSMSS-012207,741,,100,3/3/2024 6:42:32 AM,2/25/2024 2:45:00 PM,,Lawrence,US-MS,Undetermined,,SACC,3,Type 5 IC,Type 5 Incident,,,,,,,Hardwood Litter,,,,1,,3/3/2024 6:42:32 AM,FI,8975f3ed-5ed8-4b72-9964-050029c0d7b4,725e7223-fb8f-4572-b25a-5a7772c1ad3c,0,6,-89.9633333,31.4997222000001
576,257 W L Runnels Rd,WF,2024-MSMSS-012289,147,,100,3/3/2024 7:10:04 AM,2/26/2024 9:30:00 PM,,Forrest,US-MS,Undetermined,,SACC,5,Type 4 IC,Type 4 Incident,,,,,,,Southern Rough,,,,1,,3/3/2024 7:10:04 AM,FI,a6996a5a-b097-470c-a4b4-679705760eae,d165925a-bf74-431d-887a-10832391d1bd,0,5,-89.2586110999999,31.2463889000001
577,Glen Campbell Rd,WF,2024-MSMSS-012276,419,,100,3/3/2024 7:52:44 AM,2/26/2024 9:15:00 PM,,Lamar,US-MS,Undetermined,,SACC,5,Type 4 IC,Type 4 Incident,,,,,,,Closed Timber Litter,,,,1,,3/3/2024 7:52:44 AM,FI,5dee9a30-d05e-4ea2-a518-84e6cf82859c,8cd158f0-3d1c-4d2a-a8d3-292984355879,0,5,-89.4452778,31.0930556000001
578,FRINK,WF,2024-CACDD-003705,0.1,,,,3/3/2024 7:55:17 AM,0.1,Imperial,US-CA,Undetermined,,OSCC,,,,,,,,,,,,,,1,,3/3/2024 8:04:41 AM,FI,cbce6759-7977-4984-a7a7-3a602ae5fd10,bfede1f2-7a2d-4327-8a3c-676721abc9c2,0,0,-115.667,33.371
579,559 Pine Grove Rd,WF,2024-MSMSS-012272,105,,100,3/3/2024 8:09:10 AM,2/26/2024 8:15:00 PM,,Pearl River,US-MS,Undetermined,,SACC,2,Type 5 IC,Type 5 Incident,,,,,,,Closed Timber Litter,,,,1,,3/3/2024 8:09:10 AM,FI,74b97640-af51-4390-9e82-4592d291ed03,1ae05339-c7fc-4a85-8d42-27a1e646395f,0,5,-89.7916667,30.6100000000001
